X , P1AncestryProportion , P2AncestryProportion , P3AncestryProportion , P4AncestryProportion
512 , 0.470588 , 0.529412 , 0.0 , 0.0
513 , 0.0 , 1.0 , 0.0 , 0.0
514 , 0.0 , 0.0 , 1.0 , 0.0
515 , 0.380952 , 0.619048 , 0.0 , 0.0
516 , 0.533333 , 0.0 , 0.466667 , 0.0
517 , 0.0 , 0.647059 , 0.0 , 0.352941
518 , 0.642857 , 0.0 , 0.357143 , 0.0
519 , 0.0 , 0.0 , 0.526316 , 0.473684
520 , 0.5 , 0.0 , 0.0 , 0.5
521 , 0.0 , 1.0 , 0.0 , 0.0
522 , 0.0 , 0.52 , 0.48 , 0.0
523 , 0.375 , 0.0 , 0.625 , 0.0
524 , 0.0 , 0.0 , 0.588235 , 0.411765
525 , 0.0 , 1.0 , 0.0 , 0.0
526 , 0.0 , 0.666667 , 0.0 , 0.333333
527 , 0.0 , 1.0 , 0.0 , 0.0
528 , 0.0 , 0.75 , 0.0 , 0.25
529 , 0.423077 , 0.576923 , 0.0 , 0.0
530 , 0.428571 , 0.0 , 0.571429 , 0.0
531 , 0.466667 , 0.0 , 0.533333 , 0.0
532 , 0.0 , 0.47619 , 0.52381 , 0.0
533 , 0.0 , 0.0 , 1.0 , 0.0
534 , 0.6 , 0.0 , 0.0 , 0.4
535 , 0.5625 , 0.0 , 0.0 , 0.4375
536 , 0.52 , 0.0 , 0.48 , 0.0
537 , 0.0 , 0.5 , 0.5 , 0.0
538 , 0.5 , 0.5 , 0.0 , 0.0
539 , 0.0 , 0.0 , 1.0 , 0.0
540 , 0.6 , 0.0 , 0.0 , 0.4
541 , 0.352941 , 0.647059 , 0.0 , 0.0
542 , 0.0 , 0.526316 , 0.473684 , 0.0
543 , 0.0 , 0.565217 , 0.434783 , 0.0
544 , 0.0 , 0.0 , 0.0 , 1.0
545 , 0.0 , 0.64 , 0.36 , 0.0
546 , 0.0 , 0.0 , 0.466667 , 0.533333
547 , 0.611111 , 0.0 , 0.388889 , 0.0
548 , 0.521739 , 0.478261 , 0.0 , 0.0
549 , 0.0 , 0.5 , 0.0 , 0.5
550 , 0.0 , 0.47619 , 0.0 , 0.52381
551 , 0.0 , 1.0 , 0.0 , 0.0
552 , 0.0 , 0.0 , 0.4 , 0.6
553 , 0.47619 , 0.0 , 0.0 , 0.52381
554 , 0.0 , 0.736842 , 0.0 , 0.263158
555 , 0.0 , 0.541667 , 0.458333 , 0.0
556 , 0.0 , 0.0 , 1.0 , 0.0
557 , 1.0 , 0.0 , 0.0 , 0.0
558 , 0.0 , 0.0 , 1.0 , 0.0
559 , 0.0 , 0.611111 , 0.388889 , 0.0
560 , 0.529412 , 0.0 , 0.470588 , 0.0
561 , 0.0 , 0.0 , 1.0 , 0.0
562 , 0.461538 , 0.0 , 0.0 , 0.538462
563 , 0.0 , 0.541667 , 0.458333 , 0.0
564 , 0.0 , 0.421053 , 0.578947 , 0.0
565 , 0.666667 , 0.0 , 0.0 , 0.333333
566 , 1.0 , 0.0 , 0.0 , 0.0
567 , 0.0 , 0.6875 , 0.0 , 0.3125
568 , 0.0 , 0.0 , 0.0 , 1.0
569 , 0.0 , 0.571429 , 0.0 , 0.428571
570 , 0.615385 , 0.0 , 0.0 , 0.384615
571 , 0.0 , 0.666667 , 0.333333 , 0.0
572 , 0.4 , 0.6 , 0.0 , 0.0
573 , 0.0 , 0.631579 , 0.0 , 0.368421
574 , 0.333333 , 0.0 , 0.666667 , 0.0
575 , 0.0 , 1.0 , 0.0 , 0.0
576 , 0.346154 , 0.653846 , 0.0 , 0.0
577 , 0.52 , 0.0 , 0.48 , 0.0
578 , 0.391304 , 0.608696 , 0.0 , 0.0
579 , 0.473684 , 0.0 , 0.0 , 0.526316
580 , 0.0 , 0.571429 , 0.0 , 0.428571
581 , 0.47619 , 0.0 , 0.52381 , 0.0
582 , 0.363636 , 0.0 , 0.636364 , 0.0
583 , 1.0 , 0.0 , 0.0 , 0.0
584 , 0.0 , 0.0 , 0.5 , 0.5
585 , 1.0 , 0.0 , 0.0 , 0.0
586 , 0.421053 , 0.578947 , 0.0 , 0.0
587 , 0.0 , 1.0 , 0.0 , 0.0
588 , 0.0 , 0.6 , 0.4 , 0.0
589 , 0.0 , 0.0 , 0.0 , 1.0
590 , 0.0 , 0.6 , 0.0 , 0.4
591 , 0.0 , 0.434783 , 0.565217 , 0.0
592 , 0.555556 , 0.0 , 0.0 , 0.444444
593 , 0.47619 , 0.0 , 0.52381 , 0.0
594 , 0.5 , 0.0 , 0.0 , 0.5
595 , 0.666667 , 0.0 , 0.0 , 0.333333
596 , 1.0 , 0.0 , 0.0 , 0.0
597 , 0.0 , 0.0 , 0.0 , 1.0
598 , 0.0 , 0.0 , 1.0 , 0.0
599 , 0.0 , 0.0 , 1.0 , 0.0
600 , 0.0 , 0.75 , 0.0 , 0.25
601 , 0.0 , 0.588235 , 0.411765 , 0.0
602 , 0.0 , 0.6 , 0.4 , 0.0
603 , 0.578947 , 0.0 , 0.0 , 0.421053
604 , 0.625 , 0.0 , 0.0 , 0.375
605 , 0.0 , 0.0 , 0.416667 , 0.583333
606 , 0.0 , 0.0 , 1.0 , 0.0
607 , 0.0 , 0.0 , 0.538462 , 0.461538
608 , 1.0 , 0.0 , 0.0 , 0.0
609 , 0.0 , 1.0 , 0.0 , 0.0
610 , 0.0 , 0.565217 , 0.434783 , 0.0
611 , 0.470588 , 0.0 , 0.529412 , 0.0
612 , 0.0 , 1.0 , 0.0 , 0.0
613 , 0.0 , 0.608696 , 0.391304 , 0.0
614 , 0.0 , 1.0 , 0.0 , 0.0
615 , 0.210526 , 0.789474 , 0.0 , 0.0
616 , 0.4 , 0.0 , 0.0 , 0.6
617 , 0.666667 , 0.0 , 0.333333 , 0.0
618 , 0.0 , 0.0 , 1.0 , 0.0
619 , 0.0 , 0.0 , 0.555556 , 0.444444
620 , 0.470588 , 0.529412 , 0.0 , 0.0
621 , 0.526316 , 0.0 , 0.473684 , 0.0
622 , 0.363636 , 0.636364 , 0.0 , 0.0
623 , 0.0 , 0.458333 , 0.541667 , 0.0
624 , 0.0 , 1.0 , 0.0 , 0.0
625 , 0.0 , 0.0 , 1.0 , 0.0
626 , 0.444444 , 0.555556 , 0.0 , 0.0
627 , 0.571429 , 0.0 , 0.428571 , 0.0
628 , 0.0 , 0.0 , 0.625 , 0.375
629 , 0.0 , 0.565217 , 0.0 , 0.434783
630 , 0.0 , 0.521739 , 0.0 , 0.478261
631 , 0.642857 , 0.0 , 0.0 , 0.357143
632 , 0.0 , 0.0 , 1.0 , 0.0
633 , 0.307692 , 0.0 , 0.692308 , 0.0
634 , 0.0 , 0.590909 , 0.0 , 0.409091
635 , 0.416667 , 0.0 , 0.583333 , 0.0
636 , 0.0 , 0.0 , 0.470588 , 0.529412
637 , 0.52381 , 0.47619 , 0.0 , 0.0
638 , 0.0 , 0.619048 , 0.0 , 0.380952
639 , 0.466667 , 0.533333 , 0.0 , 0.0
640 , 0.47619 , 0.52381 , 0.0 , 0.0
641 , 0.333333 , 0.0 , 0.0 , 0.666667
642 , 0.0 , 0.0 , 0.0 , 1.0
643 , 0.0 , 0.590909 , 0.0 , 0.409091
644 , 0.0 , 0.0 , 0.4 , 0.6
645 , 0.0 , 0.0 , 0.0 , 1.0
646 , 1.0 , 0.0 , 0.0 , 0.0
647 , 0.8 , 0.0 , 0.0 , 0.2
648 , 0.0 , 0.0 , 1.0 , 0.0
649 , 0.555556 , 0.444444 , 0.0 , 0.0
650 , 0.0 , 0.52 , 0.48 , 0.0
651 , 0.357143 , 0.642857 , 0.0 , 0.0
652 , 0.0 , 0.666667 , 0.333333 , 0.0
653 , 0.0 , 0.0 , 0.0 , 1.0
654 , 0.0 , 0.409091 , 0.590909 , 0.0
655 , 0.5 , 0.0 , 0.5 , 0.0
656 , 0.0 , 0.380952 , 0.619048 , 0.0
657 , 0.545455 , 0.0 , 0.454545 , 0.0
658 , 0.0 , 0.454545 , 0.545455 , 0.0
659 , 0.0 , 1.0 , 0.0 , 0.0
660 , 0.0 , 0.0 , 0.0 , 1.0
661 , 0.0 , 1.0 , 0.0 , 0.0
662 , 0.0 , 0.642857 , 0.0 , 0.357143
663 , 0.0 , 1.0 , 0.0 , 0.0
664 , 0.0 , 0.0 , 0.0 , 1.0
665 , 0.5 , 0.5 , 0.0 , 0.0
666 , 0.521739 , 0.478261 , 0.0 , 0.0
667 , 0.529412 , 0.470588 , 0.0 , 0.0
668 , 0.478261 , 0.0 , 0.521739 , 0.0
669 , 0.0 , 1.0 , 0.0 , 0.0
670 , 0.642857 , 0.0 , 0.357143 , 0.0
671 , 0.0 , 0.666667 , 0.0 , 0.333333
672 , 0.0 , 0.44 , 0.56 , 0.0
673 , 0.0 , 0.0 , 0.0 , 1.0
674 , 0.45 , 0.55 , 0.0 , 0.0
675 , 0.0 , 0.65 , 0.0 , 0.35
676 , 0.428571 , 0.0 , 0.0 , 0.571429
677 , 0.0 , 0.0 , 0.588235 , 0.411765
678 , 1.0 , 0.0 , 0.0 , 0.0
679 , 0.0 , 0.681818 , 0.0 , 0.318182
680 , 0.411765 , 0.588235 , 0.0 , 0.0
681 , 0.0 , 0.0 , 0.0 , 1.0
682 , 0.666667 , 0.0 , 0.0 , 0.333333
683 , 0.578947 , 0.0 , 0.0 , 0.421053
684 , 0.470588 , 0.0 , 0.0 , 0.529412
685 , 0.0 , 0.0 , 0.0 , 1.0
686 , 0.0 , 0.0 , 0.0 , 1.0
687 , 0.0 , 0.65 , 0.0 , 0.35
688 , 0.0 , 0.0 , 0.588235 , 0.411765
689 , 0.0 , 0.0 , 1.0 , 0.0
690 , 0.0 , 1.0 , 0.0 , 0.0
691 , 0.384615 , 0.0 , 0.0 , 0.615385
692 , 0.368421 , 0.631579 , 0.0 , 0.0
693 , 0.411765 , 0.0 , 0.0 , 0.588235
694 , 0.0 , 0.47619 , 0.0 , 0.52381
695 , 0.684211 , 0.0 , 0.315789 , 0.0
696 , 1.0 , 0.0 , 0.0 , 0.0
697 , 0.0 , 0.0 , 0.636364 , 0.363636
698 , 0.0 , 0.0 , 0.0 , 1.0
699 , 0.458333 , 0.0 , 0.541667 , 0.0
700 , 0.153846 , 0.0 , 0.846154 , 0.0
701 , 0.555556 , 0.0 , 0.0 , 0.444444
702 , 0.545455 , 0.454545 , 0.0 , 0.0
703 , 1.0 , 0.0 , 0.0 , 0.0
704 , 0.277778 , 0.0 , 0.722222 , 0.0
705 , 0.0 , 0.592593 , 0.407407 , 0.0
706 , 0.0 , 0.0 , 0.0 , 1.0
707 , 0.0 , 0.0 , 0.588235 , 0.411765
708 , 0.0 , 0.0 , 0.0 , 1.0
709 , 0.583333 , 0.0 , 0.416667 , 0.0
710 , 0.0 , 0.478261 , 0.0 , 0.521739
711 , 0.0 , 0.0 , 0.533333 , 0.466667
712 , 0.0 , 0.0 , 1.0 , 0.0
713 , 0.380952 , 0.619048 , 0.0 , 0.0
714 , 0.0 , 0.0 , 0.5 , 0.5
715 , 0.0 , 0.0 , 0.0 , 1.0
716 , 0.4 , 0.6 , 0.0 , 0.0
717 , 1.0 , 0.0 , 0.0 , 0.0
718 , 0.0 , 0.0 , 0.0 , 1.0
719 , 1.0 , 0.0 , 0.0 , 0.0
720 , 0.0 , 0.0 , 0.0 , 1.0
721 , 0.0 , 0.7 , 0.3 , 0.0
722 , 1.0 , 0.0 , 0.0 , 0.0
723 , 0.625 , 0.0 , 0.0 , 0.375
724 , 0.0 , 0.0 , 0.619048 , 0.380952
725 , 0.4 , 0.0 , 0.6 , 0.0
726 , 0.47619 , 0.52381 , 0.0 , 0.0
727 , 0.375 , 0.0 , 0.625 , 0.0
728 , 0.0 , 0.0 , 0.0 , 1.0
729 , 0.333333 , 0.0 , 0.666667 , 0.0
730 , 0.3125 , 0.0 , 0.0 , 0.6875
731 , 0.4375 , 0.5625 , 0.0 , 0.0
732 , 0.5 , 0.0 , 0.5 , 0.0
733 , 0.0 , 0.0 , 0.470588 , 0.529412
734 , 0.478261 , 0.521739 , 0.0 , 0.0
735 , 0.0 , 0.52381 , 0.0 , 0.47619
736 , 0.5 , 0.0 , 0.5 , 0.0
737 , 0.0 , 0.0 , 1.0 , 0.0
738 , 0.0 , 1.0 , 0.0 , 0.0
739 , 0.352941 , 0.647059 , 0.0 , 0.0
740 , 0.5 , 0.5 , 0.0 , 0.0
741 , 0.470588 , 0.0 , 0.529412 , 0.0
742 , 0.0 , 1.0 , 0.0 , 0.0
743 , 0.0 , 1.0 , 0.0 , 0.0
744 , 0.0 , 0.0 , 1.0 , 0.0
745 , 0.0 , 0.0 , 0.428571 , 0.571429
746 , 0.0 , 0.736842 , 0.0 , 0.263158
747 , 0.0 , 0.541667 , 0.458333 , 0.0
748 , 0.315789 , 0.684211 , 0.0 , 0.0
749 , 0.0 , 0.0 , 1.0 , 0.0
750 , 0.590909 , 0.0 , 0.0 , 0.409091
751 , 0.0 , 0.619048 , 0.0 , 0.380952
752 , 1.0 , 0.0 , 0.0 , 0.0
753 , 0.0 , 0.7 , 0.0 , 0.3
754 , 0.375 , 0.625 , 0.0 , 0.0
755 , 1.0 , 0.0 , 0.0 , 0.0
756 , 0.0 , 0.0 , 0.6 , 0.4
757 , 0.0 , 0.0 , 0.0 , 1.0
758 , 0.375 , 0.0 , 0.625 , 0.0
759 , 0.0 , 0.619048 , 0.0 , 0.380952
760 , 0.0 , 0.607143 , 0.0 , 0.392857
761 , 0.615385 , 0.384615 , 0.0 , 0.0
762 , 1.0 , 0.0 , 0.0 , 0.0
763 , 0.388889 , 0.611111 , 0.0 , 0.0
764 , 0.0 , 1.0 , 0.0 , 0.0
765 , 0.52381 , 0.47619 , 0.0 , 0.0
766 , 0.555556 , 0.0 , 0.0 , 0.444444
767 , 0.0 , 0.0 , 1.0 , 0.0
768 , 0.0 , 0.0 , 0.0 , 1.0
769 , 0.454545 , 0.545455 , 0.0 , 0.0
770 , 0.0 , 0.590909 , 0.0 , 0.409091
771 , 0.625 , 0.0 , 0.0 , 0.375
772 , 0.0 , 1.0 , 0.0 , 0.0
773 , 0.0 , 0.434783 , 0.565217 , 0.0
774 , 0.0 , 0.608696 , 0.0 , 0.391304
775 , 1.0 , 0.0 , 0.0 , 0.0
776 , 0.0 , 0.0 , 0.571429 , 0.428571
777 , 0.0 , 0.571429 , 0.428571 , 0.0
778 , 1.0 , 0.0 , 0.0 , 0.0
779 , 0.0 , 0.714286 , 0.285714 , 0.0
780 , 0.545455 , 0.0 , 0.0 , 0.454545
781 , 0.4 , 0.0 , 0.6 , 0.0
782 , 1.0 , 0.0 , 0.0 , 0.0
783 , 0.0 , 0.631579 , 0.368421 , 0.0
784 , 0.0 , 0.0 , 0.0 , 1.0
785 , 0.0 , 0.0 , 1.0 , 0.0
786 , 1.0 , 0.0 , 0.0 , 0.0
787 , 0.0 , 0.0 , 0.625 , 0.375
788 , 0.380952 , 0.619048 , 0.0 , 0.0
789 , 0.0 , 0.535714 , 0.464286 , 0.0
790 , 0.0 , 0.625 , 0.0 , 0.375
791 , 0.0 , 0.0 , 0.0 , 1.0
792 , 0.0 , 0.6 , 0.0 , 0.4
793 , 0.0 , 1.0 , 0.0 , 0.0
794 , 0.5 , 0.5 , 0.0 , 0.0
795 , 0.0 , 0.0 , 0.0 , 1.0
796 , 0.0 , 0.0 , 0.454545 , 0.545455
797 , 0.0 , 1.0 , 0.0 , 0.0
798 , 0.4 , 0.6 , 0.0 , 0.0
799 , 0.0 , 0.0 , 0.555556 , 0.444444
800 , 0.0 , 0.5 , 0.0 , 0.5
801 , 0.0 , 0.0 , 0.615385 , 0.384615
802 , 0.0 , 0.0 , 0.6 , 0.4
803 , 0.333333 , 0.0 , 0.666667 , 0.0
804 , 0.0 , 1.0 , 0.0 , 0.0
805 , 0.0 , 0.538462 , 0.461538 , 0.0
806 , 0.478261 , 0.521739 , 0.0 , 0.0
807 , 0.0 , 1.0 , 0.0 , 0.0
808 , 0.0 , 0.0 , 0.526316 , 0.473684
809 , 0.0 , 0.52 , 0.48 , 0.0
810 , 0.5 , 0.0 , 0.0 , 0.5
811 , 0.4 , 0.6 , 0.0 , 0.0
812 , 0.0 , 0.571429 , 0.428571 , 0.0
813 , 0.347826 , 0.652174 , 0.0 , 0.0
814 , 0.533333 , 0.0 , 0.0 , 0.466667
815 , 0.529412 , 0.0 , 0.470588 , 0.0
816 , 0.307692 , 0.0 , 0.692308 , 0.0
817 , 0.0 , 0.473684 , 0.526316 , 0.0
818 , 0.0 , 0.545455 , 0.0 , 0.454545
819 , 0.0 , 0.0 , 0.421053 , 0.578947
820 , 0.0 , 0.52381 , 0.0 , 0.47619
821 , 0.555556 , 0.444444 , 0.0 , 0.0
822 , 0.583333 , 0.0 , 0.416667 , 0.0
823 , 0.0 , 0.625 , 0.0 , 0.375
824 , 0.0 , 0.0 , 0.0 , 1.0
825 , 0.571429 , 0.0 , 0.428571 , 0.0
826 , 0.0 , 0.423077 , 0.576923 , 0.0
827 , 0.0 , 0.48 , 0.52 , 0.0
828 , 0.357143 , 0.0 , 0.0 , 0.642857
829 , 0.666667 , 0.0 , 0.333333 , 0.0
830 , 0.571429 , 0.0 , 0.0 , 0.428571
831 , 0.0 , 1.0 , 0.0 , 0.0
832 , 0.0 , 0.647059 , 0.0 , 0.352941
833 , 0.0 , 0.0 , 0.526316 , 0.473684
834 , 0.473684 , 0.0 , 0.0 , 0.526316
835 , 0.428571 , 0.0 , 0.571429 , 0.0
836 , 0.0 , 0.0 , 0.434783 , 0.565217
837 , 0.153846 , 0.0 , 0.846154 , 0.0
838 , 0.363636 , 0.0 , 0.0 , 0.636364
839 , 0.0 , 0.44 , 0.56 , 0.0
840 , 0.190476 , 0.809524 , 0.0 , 0.0
841 , 0.0 , 0.0 , 1.0 , 0.0
842 , 0.318182 , 0.681818 , 0.0 , 0.0
843 , 0.0 , 0.611111 , 0.0 , 0.388889
844 , 0.0 , 0.0 , 0.0 , 1.0
845 , 1.0 , 0.0 , 0.0 , 0.0
846 , 0.0 , 0.52381 , 0.47619 , 0.0
847 , 0.0 , 0.0 , 0.526316 , 0.473684
848 , 0.0 , 0.0 , 0.0 , 1.0
849 , 0.0 , 0.0 , 0.375 , 0.625
850 , 0.0 , 0.0 , 0.0 , 1.0
851 , 0.0 , 0.727273 , 0.0 , 0.272727
852 , 0.6 , 0.0 , 0.0 , 0.4
853 , 1.0 , 0.0 , 0.0 , 0.0
854 , 0.0 , 0.65 , 0.0 , 0.35
855 , 0.0 , 0.411765 , 0.0 , 0.588235
856 , 0.5 , 0.5 , 0.0 , 0.0
857 , 0.571429 , 0.0 , 0.0 , 0.428571
858 , 0.416667 , 0.583333 , 0.0 , 0.0
859 , 0.5 , 0.0 , 0.5 , 0.0
860 , 0.466667 , 0.533333 , 0.0 , 0.0
861 , 0.375 , 0.0 , 0.625 , 0.0
862 , 0.533333 , 0.0 , 0.0 , 0.466667
863 , 0.615385 , 0.0 , 0.0 , 0.384615
864 , 0.0 , 0.652174 , 0.347826 , 0.0
865 , 0.0 , 0.0 , 0.666667 , 0.333333
866 , 0.0 , 0.0 , 0.333333 , 0.666667
867 , 0.5 , 0.0 , 0.5 , 0.0
868 , 0.666667 , 0.0 , 0.0 , 0.333333
869 , 1.0 , 0.0 , 0.0 , 0.0
870 , 0.521739 , 0.478261 , 0.0 , 0.0
871 , 1.0 , 0.0 , 0.0 , 0.0
872 , 0.0 , 0.0 , 0.5 , 0.5
873 , 0.529412 , 0.0 , 0.470588 , 0.0
874 , 0.571429 , 0.0 , 0.428571 , 0.0
875 , 0.0 , 0.541667 , 0.458333 , 0.0
876 , 0.357143 , 0.0 , 0.0 , 0.642857
877 , 0.0 , 0.0 , 0.5 , 0.5
878 , 0.0 , 0.0 , 1.0 , 0.0
879 , 0.0 , 1.0 , 0.0 , 0.0
880 , 0.0 , 0.0 , 0.0 , 1.0
881 , 0.470588 , 0.0 , 0.529412 , 0.0
882 , 0.533333 , 0.0 , 0.466667 , 0.0
883 , 0.0 , 0.608696 , 0.0 , 0.391304
884 , 0.52381 , 0.0 , 0.47619 , 0.0
885 , 0.466667 , 0.0 , 0.0 , 0.533333
886 , 0.705882 , 0.0 , 0.0 , 0.294118
887 , 0.0 , 0.588235 , 0.0 , 0.411765
888 , 0.0 , 0.0 , 0.5 , 0.5
889 , 0.0 , 0.0 , 0.0 , 1.0
890 , 0.461538 , 0.0 , 0.0 , 0.538462
891 , 0.0 , 0.6 , 0.0 , 0.4
892 , 0.0 , 0.0 , 0.0 , 1.0
893 , 0.0 , 0.0 , 1.0 , 0.0
894 , 0.470588 , 0.0 , 0.529412 , 0.0
895 , 0.411765 , 0.0 , 0.0 , 0.588235
896 , 0.6875 , 0.0 , 0.0 , 0.3125
897 , 0.0 , 0.0 , 0.666667 , 0.333333
898 , 0.0 , 0.0 , 0.733333 , 0.266667
899 , 1.0 , 0.0 , 0.0 , 0.0
900 , 0.444444 , 0.555556 , 0.0 , 0.0
901 , 0.409091 , 0.590909 , 0.0 , 0.0
902 , 0.526316 , 0.0 , 0.0 , 0.473684
903 , 0.0 , 0.0 , 0.0 , 1.0
904 , 0.0 , 0.636364 , 0.363636 , 0.0
905 , 0.45 , 0.0 , 0.0 , 0.55
906 , 0.565217 , 0.0 , 0.434783 , 0.0
907 , 0.0 , 0.529412 , 0.0 , 0.470588
908 , 0.0 , 0.0 , 1.0 , 0.0
909 , 0.0 , 0.681818 , 0.0 , 0.318182
910 , 0.294118 , 0.705882 , 0.0 , 0.0
911 , 0.272727 , 0.0 , 0.0 , 0.727273
912 , 0.0 , 0.0 , 0.733333 , 0.266667
913 , 0.0 , 1.0 , 0.0 , 0.0
914 , 0.434783 , 0.565217 , 0.0 , 0.0
915 , 0.0 , 0.608696 , 0.391304 , 0.0
916 , 0.470588 , 0.0 , 0.529412 , 0.0
917 , 0.409091 , 0.0 , 0.590909 , 0.0
918 , 0.388889 , 0.0 , 0.0 , 0.611111
919 , 0.0 , 0.0 , 0.545455 , 0.454545
920 , 0.0 , 1.0 , 0.0 , 0.0
921 , 0.0 , 0.647059 , 0.0 , 0.352941
922 , 0.0 , 0.526316 , 0.473684 , 0.0
923 , 0.642857 , 0.0 , 0.0 , 0.357143
924 , 0.0 , 0.0 , 1.0 , 0.0
925 , 0.0 , 0.0 , 0.0 , 1.0
926 , 0.388889 , 0.0 , 0.0 , 0.611111
927 , 0.363636 , 0.0 , 0.636364 , 0.0
928 , 0.611111 , 0.0 , 0.0 , 0.388889
929 , 0.526316 , 0.0 , 0.0 , 0.473684
930 , 1.0 , 0.0 , 0.0 , 0.0
931 , 0.0 , 0.75 , 0.0 , 0.25
932 , 0.0 , 0.571429 , 0.0 , 0.428571
933 , 0.0 , 0.684211 , 0.0 , 0.315789
934 , 0.363636 , 0.636364 , 0.0 , 0.0
935 , 0.0 , 0.0 , 0.0 , 1.0
936 , 0.0 , 1.0 , 0.0 , 0.0
937 , 0.3125 , 0.0 , 0.0 , 0.6875
938 , 0.0 , 0.0 , 0.0 , 1.0
939 , 0.0 , 0.416667 , 0.0 , 0.583333
940 , 0.0 , 1.0 , 0.0 , 0.0
941 , 0.52381 , 0.47619 , 0.0 , 0.0
942 , 0.636364 , 0.0 , 0.0 , 0.363636
943 , 0.0 , 1.0 , 0.0 , 0.0
944 , 0.0 , 0.47619 , 0.52381 , 0.0
945 , 0.416667 , 0.583333 , 0.0 , 0.0
946 , 0.35 , 0.65 , 0.0 , 0.0
947 , 0.0 , 0.56 , 0.0 , 0.44
948 , 0.0 , 0.0 , 0.0 , 1.0
949 , 0.444444 , 0.555556 , 0.0 , 0.0
950 , 0.3 , 0.7 , 0.0 , 0.0
951 , 0.0 , 0.625 , 0.0 , 0.375
952 , 0.428571 , 0.0 , 0.571429 , 0.0
953 , 0.411765 , 0.0 , 0.0 , 0.588235
954 , 0.0 , 0.647059 , 0.352941 , 0.0
955 , 0.5 , 0.5 , 0.0 , 0.0
956 , 0.4375 , 0.0 , 0.5625 , 0.0
957 , 1.0 , 0.0 , 0.0 , 0.0
958 , 0.0 , 0.608696 , 0.391304 , 0.0
959 , 0.0 , 0.0 , 0.0 , 1.0
960 , 0.0 , 0.55 , 0.0 , 0.45
961 , 0.0 , 0.0 , 1.0 , 0.0
962 , 0.454545 , 0.545455 , 0.0 , 0.0
963 , 0.0 , 0.533333 , 0.0 , 0.466667
964 , 0.0 , 0.473684 , 0.526316 , 0.0
965 , 0.444444 , 0.555556 , 0.0 , 0.0
966 , 0.6 , 0.4 , 0.0 , 0.0
967 , 0.0 , 0.47619 , 0.52381 , 0.0
968 , 0.533333 , 0.0 , 0.0 , 0.466667
969 , 1.0 , 0.0 , 0.0 , 0.0
970 , 0.0 , 0.0 , 0.0 , 1.0
971 , 0.384615 , 0.615385 , 0.0 , 0.0
972 , 0.0 , 0.5 , 0.5 , 0.0
973 , 0.0 , 0.0 , 0.0 , 1.0
974 , 0.454545 , 0.545455 , 0.0 , 0.0
975 , 0.0 , 0.0 , 0.533333 , 0.466667
976 , 0.5 , 0.0 , 0.5 , 0.0
977 , 0.0 , 0.0 , 0.0 , 1.0
978 , 0.35 , 0.0 , 0.0 , 0.65
979 , 0.785714 , 0.0 , 0.214286 , 0.0
980 , 0.0 , 0.0 , 0.470588 , 0.529412
981 , 0.0 , 1.0 , 0.0 , 0.0
982 , 0.0 , 0.823529 , 0.0 , 0.176471
983 , 0.52 , 0.0 , 0.0 , 0.48
984 , 0.0 , 0.0 , 0.529412 , 0.470588
985 , 0.0 , 0.619048 , 0.0 , 0.380952
986 , 0.47619 , 0.0 , 0.52381 , 0.0
987 , 0.0 , 1.0 , 0.0 , 0.0
988 , 0.0 , 0.0 , 0.0 , 1.0
989 , 0.333333 , 0.0 , 0.666667 , 0.0
990 , 0.0 , 0.55 , 0.45 , 0.0
991 , 1.0 , 0.0 , 0.0 , 0.0
992 , 0.0 , 1.0 , 0.0 , 0.0
993 , 0.0 , 0.0 , 0.0 , 1.0
994 , 0.285714 , 0.714286 , 0.0 , 0.0
995 , 0.0 , 0.5 , 0.5 , 0.0
996 , 0.666667 , 0.0 , 0.0 , 0.333333
997 , 0.333333 , 0.0 , 0.0 , 0.666667
998 , 0.0 , 0.0 , 1.0 , 0.0
999 , 0.0 , 1.0 , 0.0 , 0.0
