X , P1AncestryProportion , P2AncestryProportion , P3AncestryProportion , P4AncestryProportion , P5AncestryProportion , P6AncestryProportion , P7AncestryProportion , P8AncestryProportion
316 , 0.166667 , 0.0833333 , 0.0 , 0.0 , 0.0833333 , 0.0 , 0.0 , 0.666667
317 , 0.176471 , 0.294118 , 0.0588235 , 0.0 , 0.0 , 0.0588235 , 0.176471 , 0.235294
318 , 0.222222 , 0.111111 , 0.259259 , 0.0740741 , 0.0 , 0.0740741 , 0.037037 , 0.222222
319 , 0.133333 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0666667 , 0.8
320 , 0.222222 , 0.0 , 0.0 , 0.111111 , 0.0 , 0.111111 , 0.333333 , 0.222222
321 , 0.166667 , 0.0833333 , 0.166667 , 0.0 , 0.166667 , 0.0833333 , 0.166667 , 0.166667
322 , 0.047619 , 0.333333 , 0.238095 , 0.0 , 0.0952381 , 0.0952381 , 0.047619 , 0.142857
323 , 0.0 , 0.0 , 0.444444 , 0.0 , 0.111111 , 0.333333 , 0.0 , 0.111111
324 , 0.230769 , 0.0 , 0.307692 , 0.0769231 , 0.0769231 , 0.0 , 0.153846 , 0.153846
325 , 0.0526316 , 0.105263 , 0.368421 , 0.0 , 0.315789 , 0.105263 , 0.0 , 0.0526316
326 , 0.4 , 0.0 , 0.1 , 0.2 , 0.0 , 0.0 , 0.05 , 0.25
327 , 0.5 , 0.0 , 0.333333 , 0.111111 , 0.0555556 , 0.0 , 0.0 , 0.0
328 , 0.235294 , 0.0 , 0.0 , 0.235294 , 0.0588235 , 0.117647 , 0.0588235 , 0.294118
329 , 0.25 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.75
330 , 0.0952381 , 0.047619 , 0.380952 , 0.047619 , 0.0 , 0.0952381 , 0.0952381 , 0.238095
331 , 0.117647 , 0.117647 , 0.0 , 0.117647 , 0.0588235 , 0.0 , 0.0 , 0.588235
332 , 0.0625 , 0.375 , 0.0 , 0.0625 , 0.0 , 0.0 , 0.0 , 0.5
333 , 0.0 , 0.0 , 1.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
334 , 0.285714 , 0.0714286 , 0.0 , 0.0 , 0.0714286 , 0.142857 , 0.0 , 0.428571
335 , 0.0625 , 0.0 , 0.125 , 0.1875 , 0.125 , 0.0 , 0.25 , 0.25
336 , 0.3 , 0.0 , 0.1 , 0.0 , 0.1 , 0.0 , 0.5 , 0.0
337 , 0.470588 , 0.0 , 0.176471 , 0.0 , 0.0 , 0.0588235 , 0.0588235 , 0.235294
338 , 0.166667 , 0.333333 , 0.166667 , 0.0833333 , 0.0 , 0.0 , 0.0833333 , 0.166667
339 , 0.111111 , 0.111111 , 0.0 , 0.111111 , 0.555556 , 0.0 , 0.111111 , 0.0
340 , 0.142857 , 0.0714286 , 0.0 , 0.0 , 0.0714286 , 0.0 , 0.0 , 0.714286
341 , 0.172414 , 0.172414 , 0.103448 , 0.0689655 , 0.137931 , 0.103448 , 0.0 , 0.241379
342 , 0.25 , 0.0625 , 0.4375 , 0.0 , 0.0 , 0.1875 , 0.0625 , 0.0
343 , 0.235294 , 0.0588235 , 0.0 , 0.0 , 0.117647 , 0.176471 , 0.0 , 0.411765
344 , 0.210526 , 0.157895 , 0.368421 , 0.157895 , 0.0526316 , 0.0 , 0.0 , 0.0526316
345 , 0.357143 , 0.142857 , 0.142857 , 0.285714 , 0.0 , 0.0714286 , 0.0 , 0.0
346 , 0.333333 , 0.2 , 0.133333 , 0.0 , 0.133333 , 0.0 , 0.0 , 0.2
347 , 0.307692 , 0.0 , 0.307692 , 0.0 , 0.230769 , 0.0 , 0.0 , 0.153846
348 , 0.173913 , 0.173913 , 0.130435 , 0.0434783 , 0.0869565 , 0.130435 , 0.0 , 0.26087
349 , 0.0952381 , 0.142857 , 0.0 , 0.047619 , 0.285714 , 0.142857 , 0.190476 , 0.0952381
350 , 0.25 , 0.25 , 0.0 , 0.125 , 0.125 , 0.125 , 0.0 , 0.125
351 , 0.285714 , 0.0 , 0.214286 , 0.0 , 0.0 , 0.0 , 0.0 , 0.5
352 , 0.384615 , 0.230769 , 0.0 , 0.0769231 , 0.0 , 0.0 , 0.0 , 0.307692
353 , 0.25 , 0.0 , 0.0 , 0.0833333 , 0.0833333 , 0.166667 , 0.0 , 0.416667
354 , 0.25 , 0.166667 , 0.166667 , 0.0 , 0.0833333 , 0.0 , 0.0 , 0.333333
355 , 0.222222 , 0.0555556 , 0.277778 , 0.0 , 0.0 , 0.0 , 0.0555556 , 0.388889
356 , 0.5 , 0.0 , 0.125 , 0.0 , 0.0625 , 0.125 , 0.0 , 0.1875
357 , 0.15 , 0.0 , 0.5 , 0.0 , 0.05 , 0.1 , 0.0 , 0.2
358 , 0.1875 , 0.125 , 0.0 , 0.0 , 0.0625 , 0.0 , 0.375 , 0.25
359 , 0.176471 , 0.176471 , 0.176471 , 0.0 , 0.0588235 , 0.176471 , 0.0588235 , 0.176471
360 , 0.125 , 0.0625 , 0.1875 , 0.125 , 0.0 , 0.125 , 0.0625 , 0.3125
361 , 0.25 , 0.25 , 0.0 , 0.0 , 0.0833333 , 0.0 , 0.0833333 , 0.333333
362 , 0.2 , 0.1 , 0.2 , 0.1 , 0.2 , 0.0 , 0.0 , 0.2
363 , 0.130435 , 0.173913 , 0.217391 , 0.0869565 , 0.0 , 0.0 , 0.0434783 , 0.347826
364 , 0.235294 , 0.0588235 , 0.176471 , 0.0 , 0.117647 , 0.117647 , 0.235294 , 0.0588235
365 , 0.461538 , 0.0 , 0.230769 , 0.0 , 0.0769231 , 0.0 , 0.0 , 0.230769
366 , 0.444444 , 0.111111 , 0.0555556 , 0.0555556 , 0.0 , 0.111111 , 0.111111 , 0.111111
367 , 0.111111 , 0.0555556 , 0.166667 , 0.222222 , 0.277778 , 0.0 , 0.0 , 0.166667
368 , 0.285714 , 0.0 , 0.214286 , 0.214286 , 0.0 , 0.0 , 0.0714286 , 0.214286
369 , 0.444444 , 0.0555556 , 0.0 , 0.0 , 0.0555556 , 0.166667 , 0.0 , 0.277778
370 , 0.4 , 0.0 , 0.0 , 0.0666667 , 0.2 , 0.0 , 0.0 , 0.333333
371 , 0.266667 , 0.0666667 , 0.0666667 , 0.0 , 0.133333 , 0.0666667 , 0.0666667 , 0.333333
372 , 0.125 , 0.5 , 0.0 , 0.0 , 0.125 , 0.0 , 0.125 , 0.125
373 , 0.190476 , 0.0 , 0.0952381 , 0.0 , 0.0952381 , 0.0952381 , 0.190476 , 0.333333
374 , 0.0588235 , 0.117647 , 0.0 , 0.294118 , 0.176471 , 0.0588235 , 0.0 , 0.294118
375 , 0.214286 , 0.142857 , 0.142857 , 0.142857 , 0.0714286 , 0.0 , 0.142857 , 0.142857
376 , 0.333333 , 0.277778 , 0.0555556 , 0.0 , 0.222222 , 0.0 , 0.0 , 0.111111
377 , 0.2 , 0.1 , 0.05 , 0.25 , 0.0 , 0.0 , 0.0 , 0.4
378 , 0.0588235 , 0.411765 , 0.0 , 0.0 , 0.294118 , 0.0 , 0.0 , 0.235294
379 , 0.470588 , 0.0 , 0.0588235 , 0.0 , 0.117647 , 0.117647 , 0.0 , 0.235294
380 , 0.25 , 0.0 , 0.0 , 0.166667 , 0.0 , 0.0 , 0.166667 , 0.416667
381 , 0.111111 , 0.222222 , 0.0555556 , 0.277778 , 0.111111 , 0.0 , 0.111111 , 0.111111
382 , 0.0833333 , 0.291667 , 0.25 , 0.0 , 0.0 , 0.0833333 , 0.0 , 0.291667
383 , 0.133333 , 0.333333 , 0.0 , 0.0 , 0.2 , 0.0666667 , 0.133333 , 0.133333
384 , 0.473684 , 0.263158 , 0.0526316 , 0.0526316 , 0.105263 , 0.0 , 0.0 , 0.0526316
385 , 0.153846 , 0.153846 , 0.0 , 0.153846 , 0.0 , 0.0 , 0.0 , 0.538462
386 , 0.166667 , 0.166667 , 0.0 , 0.0 , 0.166667 , 0.0 , 0.5 , 0.0
387 , 0.307692 , 0.0 , 0.0 , 0.230769 , 0.153846 , 0.0769231 , 0.0 , 0.230769
388 , 0.266667 , 0.133333 , 0.266667 , 0.0 , 0.0 , 0.133333 , 0.0 , 0.2
389 , 0.2 , 0.2 , 0.266667 , 0.0 , 0.0 , 0.266667 , 0.0 , 0.0666667
390 , 0.1 , 0.25 , 0.25 , 0.0 , 0.1 , 0.0 , 0.0 , 0.3
391 , 0.2 , 0.0 , 0.133333 , 0.0 , 0.0 , 0.133333 , 0.0 , 0.533333
392 , 0.470588 , 0.0588235 , 0.0 , 0.0 , 0.176471 , 0.0588235 , 0.0 , 0.235294
393 , 0.181818 , 0.181818 , 0.0 , 0.0 , 0.0909091 , 0.0909091 , 0.0 , 0.454545
394 , 0.388889 , 0.222222 , 0.166667 , 0.0 , 0.0 , 0.111111 , 0.111111 , 0.0
395 , 0.7 , 0.0 , 0.1 , 0.0 , 0.0 , 0.1 , 0.1 , 0.0
396 , 0.117647 , 0.0 , 0.0588235 , 0.117647 , 0.235294 , 0.0588235 , 0.117647 , 0.294118
397 , 0.384615 , 0.0 , 0.0769231 , 0.0 , 0.0769231 , 0.0769231 , 0.307692 , 0.0769231
398 , 0.0625 , 0.5625 , 0.0625 , 0.0625 , 0.0 , 0.0625 , 0.0 , 0.1875
399 , 0.315789 , 0.210526 , 0.105263 , 0.0526316 , 0.105263 , 0.105263 , 0.0 , 0.105263
400 , 0.277778 , 0.111111 , 0.166667 , 0.0 , 0.111111 , 0.111111 , 0.0 , 0.222222
401 , 0.277778 , 0.0 , 0.111111 , 0.0 , 0.111111 , 0.0 , 0.0555556 , 0.444444
402 , 0.4 , 0.2 , 0.12 , 0.0 , 0.0 , 0.0 , 0.04 , 0.24
403 , 0.473684 , 0.0526316 , 0.315789 , 0.0 , 0.105263 , 0.0 , 0.0526316 , 0.0
404 , 0.0 , 0.0833333 , 0.125 , 0.0 , 0.125 , 0.0 , 0.375 , 0.291667
405 , 0.529412 , 0.0 , 0.0588235 , 0.0588235 , 0.176471 , 0.117647 , 0.0 , 0.0588235
406 , 0.8 , 0.2 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
407 , 0.1875 , 0.25 , 0.125 , 0.0 , 0.0625 , 0.0 , 0.0625 , 0.3125
408 , 0.285714 , 0.142857 , 0.142857 , 0.0714286 , 0.142857 , 0.0 , 0.142857 , 0.0714286
409 , 0.428571 , 0.0 , 0.142857 , 0.0 , 0.0 , 0.0 , 0.0 , 0.428571
410 , 0.571429 , 0.0 , 0.238095 , 0.0 , 0.0 , 0.142857 , 0.0 , 0.047619
411 , 0.166667 , 0.5 , 0.333333 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
412 , 0.0 , 0.0 , 0.230769 , 0.461538 , 0.0769231 , 0.0 , 0.230769 , 0.0
413 , 0.238095 , 0.047619 , 0.428571 , 0.0 , 0.0 , 0.0 , 0.0 , 0.285714
414 , 0.461538 , 0.153846 , 0.153846 , 0.0 , 0.0769231 , 0.153846 , 0.0 , 0.0
415 , 0.0 , 0.222222 , 0.333333 , 0.0 , 0.0 , 0.0 , 0.0 , 0.444444
416 , 0.0454545 , 0.181818 , 0.0454545 , 0.0 , 0.0 , 0.0 , 0.318182 , 0.409091
417 , 0.241379 , 0.0 , 0.344828 , 0.0689655 , 0.103448 , 0.0 , 0.0344828 , 0.206897
418 , 0.166667 , 0.0833333 , 0.0 , 0.25 , 0.0 , 0.25 , 0.0833333 , 0.166667
419 , 0.25 , 0.0 , 0.0 , 0.0 , 0.0 , 0.125 , 0.0 , 0.625
420 , 0.0909091 , 0.0454545 , 0.227273 , 0.0909091 , 0.0 , 0.136364 , 0.0454545 , 0.363636
421 , 0.3 , 0.4 , 0.2 , 0.0 , 0.05 , 0.0 , 0.0 , 0.05
422 , 0.238095 , 0.047619 , 0.047619 , 0.0 , 0.142857 , 0.238095 , 0.0 , 0.285714
423 , 0.153846 , 0.153846 , 0.230769 , 0.0769231 , 0.0769231 , 0.0 , 0.0 , 0.307692
424 , 0.2 , 0.0 , 0.25 , 0.0 , 0.2 , 0.0 , 0.25 , 0.1
425 , 0.277778 , 0.166667 , 0.166667 , 0.111111 , 0.166667 , 0.0 , 0.0555556 , 0.0555556
426 , 0.3125 , 0.125 , 0.125 , 0.0625 , 0.0 , 0.0625 , 0.0 , 0.3125
427 , 0.428571 , 0.0 , 0.0 , 0.142857 , 0.0 , 0.0 , 0.285714 , 0.142857
428 , 0.15 , 0.15 , 0.3 , 0.0 , 0.0 , 0.0 , 0.25 , 0.15
429 , 0.6 , 0.0 , 0.1 , 0.1 , 0.0 , 0.0 , 0.0 , 0.2
430 , 0.230769 , 0.0 , 0.0769231 , 0.0 , 0.153846 , 0.0 , 0.0769231 , 0.461538
431 , 0.142857 , 0.285714 , 0.142857 , 0.0 , 0.0714286 , 0.214286 , 0.0714286 , 0.0714286
432 , 0.0 , 0.0 , 0.0769231 , 0.0769231 , 0.0 , 0.307692 , 0.384615 , 0.153846
433 , 0.272727 , 0.0909091 , 0.0 , 0.0 , 0.0 , 0.272727 , 0.0 , 0.363636
434 , 0.125 , 0.5 , 0.0 , 0.0 , 0.25 , 0.0 , 0.0 , 0.125
435 , 0.0625 , 0.625 , 0.0 , 0.0 , 0.0625 , 0.0625 , 0.0 , 0.1875
436 , 0.375 , 0.0 , 0.0 , 0.125 , 0.125 , 0.0 , 0.0 , 0.375
437 , 0.157895 , 0.157895 , 0.105263 , 0.0 , 0.0 , 0.105263 , 0.0 , 0.473684
438 , 0.315789 , 0.0 , 0.105263 , 0.0526316 , 0.157895 , 0.157895 , 0.0526316 , 0.157895
439 , 0.238095 , 0.142857 , 0.0952381 , 0.0 , 0.190476 , 0.0952381 , 0.0 , 0.238095
440 , 0.272727 , 0.0909091 , 0.0909091 , 0.0 , 0.181818 , 0.0 , 0.0 , 0.363636
441 , 0.136364 , 0.227273 , 0.272727 , 0.0454545 , 0.136364 , 0.0454545 , 0.0909091 , 0.0454545
442 , 0.2 , 0.4 , 0.0 , 0.0 , 0.1 , 0.0 , 0.0 , 0.3
443 , 0.333333 , 0.333333 , 0.0 , 0.0 , 0.0833333 , 0.166667 , 0.0 , 0.0833333
444 , 0.529412 , 0.176471 , 0.0 , 0.0588235 , 0.0 , 0.0588235 , 0.0 , 0.176471
445 , 0.190476 , 0.0952381 , 0.047619 , 0.238095 , 0.0 , 0.0 , 0.285714 , 0.142857
446 , 0.272727 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.454545 , 0.272727
447 , 0.478261 , 0.0869565 , 0.0434783 , 0.0 , 0.0 , 0.173913 , 0.0434783 , 0.173913
448 , 0.48 , 0.0 , 0.24 , 0.16 , 0.08 , 0.0 , 0.0 , 0.04
449 , 0.333333 , 0.047619 , 0.428571 , 0.0 , 0.047619 , 0.0 , 0.047619 , 0.0952381
450 , 0.416667 , 0.0 , 0.0833333 , 0.166667 , 0.0 , 0.0833333 , 0.166667 , 0.0833333
451 , 0.0625 , 0.1875 , 0.5 , 0.0 , 0.0 , 0.125 , 0.0 , 0.125
452 , 0.0909091 , 0.272727 , 0.0 , 0.0 , 0.0909091 , 0.0909091 , 0.0 , 0.454545
453 , 0.181818 , 0.0 , 0.0909091 , 0.0909091 , 0.0 , 0.0 , 0.0909091 , 0.545455
454 , 0.272727 , 0.0909091 , 0.272727 , 0.0909091 , 0.0 , 0.181818 , 0.0 , 0.0909091
455 , 0.0 , 0.0 , 0.0 , 0.111111 , 0.0 , 0.0 , 0.222222 , 0.666667
456 , 0.208333 , 0.208333 , 0.25 , 0.125 , 0.0 , 0.0 , 0.166667 , 0.0416667
457 , 0.25 , 0.1 , 0.25 , 0.05 , 0.05 , 0.0 , 0.05 , 0.25
458 , 0.0714286 , 0.0714286 , 0.5 , 0.0714286 , 0.0 , 0.0 , 0.0714286 , 0.214286
459 , 0.230769 , 0.0769231 , 0.0 , 0.384615 , 0.230769 , 0.0769231 , 0.0 , 0.0
460 , 0.25 , 0.3 , 0.05 , 0.0 , 0.25 , 0.0 , 0.0 , 0.15
461 , 0.2 , 0.0 , 0.1 , 0.0 , 0.1 , 0.0 , 0.0 , 0.6
462 , 0.0625 , 0.125 , 0.125 , 0.0 , 0.25 , 0.0 , 0.0 , 0.4375
463 , 0.333333 , 0.0 , 0.0 , 0.0 , 0.333333 , 0.0 , 0.0 , 0.333333
464 , 0.0 , 0.384615 , 0.0 , 0.0 , 0.0769231 , 0.153846 , 0.0 , 0.384615
465 , 0.3 , 0.0 , 0.2 , 0.1 , 0.1 , 0.2 , 0.0 , 0.1
466 , 0.0769231 , 0.153846 , 0.0 , 0.153846 , 0.153846 , 0.0769231 , 0.0 , 0.384615
467 , 0.333333 , 0.0833333 , 0.25 , 0.0 , 0.0833333 , 0.0 , 0.0 , 0.25
468 , 0.307692 , 0.384615 , 0.0 , 0.153846 , 0.0 , 0.0769231 , 0.0 , 0.0769231
469 , 0.5 , 0.0 , 0.166667 , 0.0 , 0.0 , 0.0 , 0.0833333 , 0.25
470 , 0.181818 , 0.636364 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.181818
471 , 0.0909091 , 0.636364 , 0.0 , 0.181818 , 0.0 , 0.0 , 0.0 , 0.0909091
472 , 0.125 , 0.0 , 0.125 , 0.0 , 0.25 , 0.0 , 0.125 , 0.375
473 , 0.105263 , 0.0526316 , 0.0 , 0.0526316 , 0.0 , 0.210526 , 0.0 , 0.578947
474 , 0.266667 , 0.166667 , 0.3 , 0.0333333 , 0.0666667 , 0.0 , 0.0 , 0.166667
475 , 0.0 , 0.230769 , 0.0 , 0.0769231 , 0.0 , 0.0 , 0.307692 , 0.384615
476 , 0.533333 , 0.2 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.266667
477 , 0.222222 , 0.111111 , 0.111111 , 0.0 , 0.0 , 0.0 , 0.111111 , 0.444444
478 , 0.0 , 0.0526316 , 0.421053 , 0.263158 , 0.0526316 , 0.0 , 0.157895 , 0.0526316
479 , 0.357143 , 0.285714 , 0.0 , 0.142857 , 0.0 , 0.0 , 0.0 , 0.214286
480 , 0.375 , 0.125 , 0.0 , 0.0 , 0.125 , 0.125 , 0.125 , 0.125
481 , 0.315789 , 0.157895 , 0.0526316 , 0.0526316 , 0.0526316 , 0.0 , 0.105263 , 0.263158
482 , 0.0 , 0.166667 , 0.0 , 0.333333 , 0.0 , 0.0 , 0.0 , 0.5
483 , 0.5 , 0.25 , 0.0 , 0.0 , 0.125 , 0.0 , 0.0 , 0.125
484 , 0.111111 , 0.0 , 0.444444 , 0.111111 , 0.333333 , 0.0 , 0.0 , 0.0
485 , 0.571429 , 0.0 , 0.142857 , 0.0 , 0.0 , 0.0 , 0.0 , 0.285714
486 , 0.333333 , 0.0 , 0.266667 , 0.0 , 0.0 , 0.0 , 0.0666667 , 0.333333
487 , 0.176471 , 0.0588235 , 0.0588235 , 0.0 , 0.0 , 0.117647 , 0.235294 , 0.352941
488 , 0.5 , 0.166667 , 0.0 , 0.0 , 0.166667 , 0.0 , 0.0 , 0.166667
489 , 0.222222 , 0.111111 , 0.166667 , 0.0 , 0.111111 , 0.0 , 0.0555556 , 0.333333
490 , 0.125 , 0.25 , 0.0625 , 0.0 , 0.0625 , 0.0 , 0.4375 , 0.0625
491 , 0.181818 , 0.0 , 0.0 , 0.272727 , 0.181818 , 0.0909091 , 0.0909091 , 0.181818
492 , 0.277778 , 0.222222 , 0.0 , 0.0555556 , 0.166667 , 0.0 , 0.0 , 0.277778
493 , 0.555556 , 0.0 , 0.111111 , 0.0 , 0.111111 , 0.0 , 0.0 , 0.222222
494 , 0.2 , 0.2 , 0.05 , 0.05 , 0.05 , 0.05 , 0.05 , 0.35
495 , 0.166667 , 0.5 , 0.0416667 , 0.0 , 0.0 , 0.0 , 0.0 , 0.291667
496 , 0.103448 , 0.103448 , 0.103448 , 0.103448 , 0.0689655 , 0.0689655 , 0.241379 , 0.206897
497 , 0.357143 , 0.0714286 , 0.0714286 , 0.0 , 0.0 , 0.0 , 0.428571 , 0.0714286
498 , 0.363636 , 0.181818 , 0.181818 , 0.0 , 0.0 , 0.0 , 0.0909091 , 0.181818
499 , 0.333333 , 0.0 , 0.0555556 , 0.0555556 , 0.0 , 0.111111 , 0.0 , 0.444444
500 , 0.5 , 0.1 , 0.3 , 0.0 , 0.0 , 0.0 , 0.0 , 0.1
501 , 0.347826 , 0.0 , 0.130435 , 0.0434783 , 0.0 , 0.0 , 0.0869565 , 0.391304
502 , 0.125 , 0.25 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.625
503 , 0.0952381 , 0.285714 , 0.238095 , 0.0 , 0.0952381 , 0.047619 , 0.0 , 0.238095
504 , 0.142857 , 0.0 , 0.0 , 0.0 , 0.0714286 , 0.0 , 0.0714286 , 0.714286
505 , 0.05 , 0.3 , 0.4 , 0.1 , 0.05 , 0.0 , 0.0 , 0.1
506 , 0.384615 , 0.0 , 0.0 , 0.153846 , 0.0769231 , 0.0 , 0.0 , 0.384615
507 , 0.111111 , 0.222222 , 0.111111 , 0.111111 , 0.222222 , 0.0 , 0.0 , 0.222222
508 , 0.0 , 0.388889 , 0.166667 , 0.0 , 0.0555556 , 0.0 , 0.0 , 0.388889
509 , 0.555556 , 0.111111 , 0.0 , 0.111111 , 0.0 , 0.0 , 0.0 , 0.222222
510 , 0.166667 , 0.25 , 0.0 , 0.0833333 , 0.333333 , 0.0 , 0.0 , 0.166667
511 , 0.318182 , 0.0454545 , 0.136364 , 0.0454545 , 0.0 , 0.0454545 , 0.0454545 , 0.363636
512 , 0.315789 , 0.0 , 0.105263 , 0.157895 , 0.105263 , 0.0 , 0.0 , 0.315789
513 , 0.0714286 , 0.0 , 0.285714 , 0.0714286 , 0.285714 , 0.142857 , 0.0 , 0.142857
514 , 0.1875 , 0.375 , 0.1875 , 0.0625 , 0.0 , 0.0625 , 0.0 , 0.125
515 , 0.555556 , 0.0 , 0.0 , 0.222222 , 0.0 , 0.0555556 , 0.0 , 0.166667
516 , 0.380952 , 0.238095 , 0.333333 , 0.0 , 0.047619 , 0.0 , 0.0 , 0.0
517 , 0.238095 , 0.047619 , 0.0 , 0.0 , 0.142857 , 0.190476 , 0.0 , 0.380952
518 , 0.3 , 0.4 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.3
519 , 0.5 , 0.0 , 0.166667 , 0.0 , 0.0 , 0.0 , 0.0 , 0.333333
520 , 0.315789 , 0.105263 , 0.157895 , 0.0 , 0.157895 , 0.210526 , 0.0 , 0.0526316
521 , 0.1 , 0.0 , 0.0 , 0.1 , 0.2 , 0.1 , 0.2 , 0.3
522 , 0.230769 , 0.0 , 0.0 , 0.0 , 0.307692 , 0.0 , 0.0 , 0.461538
523 , 0.05 , 0.05 , 0.15 , 0.05 , 0.0 , 0.1 , 0.1 , 0.5
524 , 0.294118 , 0.176471 , 0.0588235 , 0.0 , 0.0 , 0.0 , 0.0 , 0.470588
525 , 0.631579 , 0.0 , 0.157895 , 0.0 , 0.0 , 0.0 , 0.0526316 , 0.157895
526 , 0.272727 , 0.0 , 0.0 , 0.0909091 , 0.181818 , 0.0 , 0.454545 , 0.0
527 , 0.2 , 0.2 , 0.4 , 0.0 , 0.0 , 0.133333 , 0.0 , 0.0666667
528 , 0.222222 , 0.111111 , 0.444444 , 0.0 , 0.222222 , 0.0 , 0.0 , 0.0
529 , 0.259259 , 0.259259 , 0.0 , 0.037037 , 0.0 , 0.111111 , 0.0 , 0.333333
530 , 0.214286 , 0.0714286 , 0.0 , 0.142857 , 0.0 , 0.214286 , 0.0 , 0.357143
531 , 0.176471 , 0.0 , 0.294118 , 0.0588235 , 0.0 , 0.0 , 0.0588235 , 0.411765
532 , 0.7 , 0.1 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.2
533 , 0.222222 , 0.166667 , 0.0 , 0.0 , 0.0 , 0.0 , 0.333333 , 0.277778
534 , 0.304348 , 0.0 , 0.0434783 , 0.0 , 0.0 , 0.0869565 , 0.0 , 0.565217
535 , 0.375 , 0.125 , 0.0625 , 0.0 , 0.1875 , 0.125 , 0.0 , 0.125
536 , 0.0588235 , 0.352941 , 0.0 , 0.0 , 0.0588235 , 0.0588235 , 0.0 , 0.470588
537 , 0.277778 , 0.0 , 0.0555556 , 0.0555556 , 0.111111 , 0.0 , 0.0 , 0.5
538 , 0.0 , 0.25 , 0.125 , 0.0 , 0.5 , 0.0 , 0.0 , 0.125
539 , 0.0909091 , 0.181818 , 0.0 , 0.272727 , 0.0 , 0.0909091 , 0.0 , 0.363636
540 , 0.173913 , 0.173913 , 0.347826 , 0.0869565 , 0.0 , 0.0 , 0.0 , 0.217391
541 , 0.111111 , 0.666667 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.222222
542 , 0.611111 , 0.0555556 , 0.0 , 0.0555556 , 0.0 , 0.111111 , 0.0 , 0.166667
543 , 0.3 , 0.4 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.3
544 , 0.2 , 0.2 , 0.0 , 0.1 , 0.0 , 0.1 , 0.0 , 0.4
545 , 0.0 , 0.266667 , 0.0 , 0.0 , 0.0666667 , 0.0 , 0.333333 , 0.333333
546 , 0.285714 , 0.0 , 0.214286 , 0.214286 , 0.0 , 0.0 , 0.0 , 0.285714
547 , 0.125 , 0.0 , 0.5625 , 0.0 , 0.3125 , 0.0 , 0.0 , 0.0
548 , 0.3125 , 0.5 , 0.0 , 0.0 , 0.0625 , 0.0 , 0.0 , 0.125
549 , 0.0909091 , 0.227273 , 0.0454545 , 0.0 , 0.181818 , 0.136364 , 0.0 , 0.318182
550 , 0.2 , 0.2 , 0.533333 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0666667
551 , 0.26087 , 0.0434783 , 0.130435 , 0.0869565 , 0.0 , 0.0869565 , 0.0869565 , 0.304348
552 , 0.0 , 0.333333 , 0.5 , 0.0 , 0.0 , 0.0 , 0.0 , 0.166667
553 , 0.214286 , 0.428571 , 0.0 , 0.142857 , 0.0 , 0.0714286 , 0.0 , 0.142857
554 , 0.2 , 0.2 , 0.0 , 0.0 , 0.0 , 0.0 , 0.2 , 0.4
555 , 0.214286 , 0.285714 , 0.0 , 0.0 , 0.0 , 0.0 , 0.142857 , 0.357143
556 , 0.333333 , 0.0 , 0.25 , 0.0 , 0.0833333 , 0.0833333 , 0.0 , 0.25
557 , 0.181818 , 0.0909091 , 0.181818 , 0.0 , 0.0909091 , 0.0 , 0.0 , 0.454545
558 , 0.428571 , 0.0714286 , 0.142857 , 0.0714286 , 0.0714286 , 0.0714286 , 0.0 , 0.142857
559 , 0.25 , 0.0 , 0.5 , 0.0 , 0.0 , 0.0625 , 0.0 , 0.1875
560 , 0.363636 , 0.0909091 , 0.136364 , 0.0 , 0.0 , 0.0909091 , 0.0 , 0.318182
561 , 0.125 , 0.25 , 0.0 , 0.125 , 0.0 , 0.0 , 0.0 , 0.5
562 , 0.2 , 0.0 , 0.533333 , 0.0666667 , 0.0 , 0.133333 , 0.0 , 0.0666667
563 , 0.307692 , 0.0 , 0.384615 , 0.0769231 , 0.153846 , 0.0 , 0.0 , 0.0769231
564 , 0.533333 , 0.133333 , 0.0 , 0.0666667 , 0.0666667 , 0.0666667 , 0.0 , 0.133333
565 , 0.0526316 , 0.157895 , 0.526316 , 0.0 , 0.0 , 0.0 , 0.0526316 , 0.210526
566 , 0.266667 , 0.4 , 0.0666667 , 0.0666667 , 0.133333 , 0.0 , 0.0 , 0.0666667
567 , 0.1 , 0.2 , 0.0 , 0.1 , 0.4 , 0.0 , 0.0 , 0.2
568 , 0.3 , 0.0 , 0.5 , 0.0 , 0.2 , 0.0 , 0.0 , 0.0
